trade_date,0
2007-01-04,5.63
2007-01-05,-0.5599999991097739
2007-01-08,-0.007896036842213405
2007-01-09,0.05744392514273322
2007-01-10,-0.07579338933024982
2007-01-11,-0.1650916925016599
2007-01-12,-0.21197750248626246
2007-01-15,0.24009567307265645
2007-01-16,-0.05637607801223332
2007-01-17,-0.041802352128240905
2007-01-18,-0.12589469070785775
2007-01-19,0.08127491340792847
2007-01-22,0.1639035987965265
2007-01-23,0.1127435761917237
2007-01-24,-0.06353621003567778
2007-01-25,-0.2450916925119646
2007-01-26,0.0452700679431155
2007-01-29,0.13291247953053542
2007-01-30,-0.03024275231877649
2007-01-31,0.01011489080312522
2007-02-01,-0.11306429482364333
2007-02-02,-0.1937845906602229
2007-02-05,-0.2549638309963127
2007-02-06,0.1671873108744819
2007-02-07,0.02815125128943663
2007-02-08,-0.03406838480216123
2007-02-09,-0.05865597365827657
2007-02-12,0.094105309292142
2007-02-13,-0.001155905271625457
2007-02-14,0.11766073705910784
2007-02-15,0.1937845906602238
2007-02-16,0.024963830996312275
2007-02-26,0.04489945410868845
2007-02-27,-0.35820176520493785
2007-02-28,0.15991228804791113
2007-03-01,-0.15172974057426014
2007-03-02,0.05855055494749184
2007-03-05,-0.0382386896949205
2007-03-06,0.1627982074404022
2007-03-07,0.02320663802441114
2007-03-08,0.032945286687339426
2007-03-09,0.16222025480458946
2007-03-12,0.047037006553964034
2007-03-13,-0.03636660591989216
2007-03-14,-0.11865597365827707
2007-03-15,0.06204098711383921
2007-03-16,0.013215491403758328
2007-03-19,0.29605062333414267
2007-03-20,0.011509704606955218
2007-03-21,0.04221613747141095
2007-03-22,-0.06931189260723158
2007-03-23,-0.040876228462866315
2007-03-26,0.013261269273089127
2007-03-27,-0.042376187430875234
2007-03-28,0.15015593262628624
2007-03-29,0.3420965106221159
2007-03-30,-0.09681106873428558
2007-04-02,0.12191786164435925
2007-04-03,0.03424765249291006
2007-04-04,-0.05096304815535735
2007-04-05,0.06099997264534007
2007-04-06,-0.06253212005716158
2007-04-09,0.042532120057161116
2007-04-10,0.20677977255007107
2007-04-11,0.010289422447705476
2007-04-12,-0.033912452175874463
2007-04-13,-0.07172026848192026
2007-04-16,0.053761255595759394
2007-04-17,-0.07329819376307167
2007-04-18,-0.07781193363922334
2007-04-19,-0.25811494551244696
2007-04-20,0.08527006794311554
2007-04-23,0.11428869431607147
2007-04-24,-0.04786656488790175
2007-04-25,0.17789463599853583
2007-04-26,-0.018747529396937246
2007-04-27,-0.10766485439228557
2007-04-30,-0.005660791768428375
2007-05-08,0.030807115529071005
2007-05-09,0.4413762147855351
2007-05-10,0.0582026574645349
2007-05-11,-0.014916542154391088
2007-05-14,0.04134402634172307
2007-05-15,-0.28245415374401794
2007-05-16,0.04343079132489436
2007-05-17,-0.00972979528358131
2007-05-18,-0.09582557777406286
2007-05-21,-0.06267446325792836
2007-05-22,0.0002749407625888267
2007-05-23,0.06574761146092012
2007-05-24,0.053174449580597916
2007-05-25,-0.07291721557670527
2007-05-28,0.04107793895848211
2007-05-29,0.0552476251382501
2007-05-30,-0.4148713829980535
2007-05-31,0.24014618698734047
2007-06-01,-0.13357375323865384
2007-06-04,-0.5046327480124546
2007-06-05,0.06368239702301892
2007-06-06,-0.056739349439904
2007-06-07,0.036206555960428766
2007-06-08,-0.04049998632266938
2007-06-11,0.05092200633219601
2007-06-12,-0.011344026341722824
2007-06-13,0.20348631483317003
2007-06-14,-0.12388499977823297
2007-06-15,0.030848776065224293
2007-06-18,0.06072914921592876
2007-06-19,-0.006059476713491385
2007-06-20,-0.12498153775500853
2007-06-21,0.004761228241099147
2007-06-22,-0.14961490448045645
2007-06-25,-0.08405067804346444
2007-06-26,0.00652253854617868
2007-06-27,0.07455951774548186
2007-06-28,-0.09571542301710778
2007-06-29,0.012688052683446749
2007-07-02,0.022683316637277073
2007-07-03,0.05179823479506229
2007-07-04,-0.07598151040034828
2007-07-05,-0.15892206104151718
2007-07-06,0.11836655121057138
2007-07-09,0.07221551875841925
2007-07-10,0.042711387747909946
2007-07-11,0.08716075073643736
2007-07-12,-0.004949349311196727
2007-07-13,-0.034215464049098365
2007-07-16,-0.10214228849144646
2007-07-17,0.09349516821251758
2007-07-18,0.02577979990473178
2007-07-19,-0.011307101851741663
2007-07-20,0.15161011372496436
2007-07-23,0.12362865803393763
2007-07-24,-0.03438025005473122
2007-07-25,0.13747261598900895
2007-07-26,-0.029357670476563236
2007-07-27,-0.051073202912311544
2007-07-30,0.05563745670396347
2007-07-31,-0.03253212005716133
2007-08-01,-0.13643571885368733
2007-08-02,0.01288502713289219
2007-08-03,0.13996307551001763
2007-08-06,0.016692952857580323
2007-08-07,-0.018164840714954167
2007-08-08,0.4097339126167583
2007-08-09,-0.01819201956599148
2007-08-10,0.02037686085318846
2007-08-13,0.49735772518588384
2007-08-14,-0.09356338888671445
2007-08-15,0.02451909463531443
2007-08-16,-0.2487708644614024
2007-08-17,-0.19902336241912533
2007-08-20,0.31507721082684714
2007-08-21,0.08714242526474969
2007-08-22,-0.07085701073158024
2007-08-23,0.013454126389357057
2007-08-24,0.052683316637276434
2007-08-27,0.04283039588421467
2007-08-28,-0.10402734297900018
2007-08-29,-0.15072029583657987
2007-08-30,0.06641238378922232
2007-08-31,0.011261323982410865
2007-09-03,0.07681669704005412
2007-09-04,0.013940523286509077
2007-09-05,0.08570656963775924
2007-09-06,0.19351850327698195
2007-09-07,-0.18733439012141861
2007-09-10,-0.0023256735153749375
2007-09-11,-0.2856655278145981
2007-09-12,-0.01005552350827621
